iter	Passed	Remaining
3226	20912	43891
3227	20919	43885
3228	20924	43878
3229	20931	43871
3230	20937	43863
3231	20943	43857
3232	20949	43850
3233	20956	43843
3234	20962	43837
3235	20969	43830
3236	20975	43822
3237	20981	43816
3238	20987	43808
3239	20993	43801
3240	20999	43793
3241	21005	43785
3242	21011	43779
3243	21017	43771
3244	21023	43764
3245	21029	43756
3246	21035	43749
3247	21041	43742
3248	21048	43735
3249	21053	43727
3250	21059	43719
3251	21065	43711
3252	21071	43704
3253	21077	43697
3254	21084	43690
3255	21090	43684
3256	21097	43677
3257	21103	43669
3258	21110	43665
3259	21117	43660
3260	21125	43655
3261	21131	43649
3262	21137	43642
3263	21144	43637
3264	21151	43631
3265	21158	43625
3266	21165	43619
3267	21172	43614
3268	21178	43607
3269	21184	43599
3270	21190	43592
3271	21196	43585
3272	21203	43579
3273	21210	43573
3274	21216	43565
3275	21221	43558
3276	21228	43552
3277	21235	43546
3278	21241	43539
3279	21247	43532
3280	21253	43525
3281	21260	43517
3282	21266	43510
3283	21272	43503
3284	21278	43495
3285	21284	43488
3286	21290	43481
3287	21296	43474
3288	21302	43467
3289	21308	43459
3290	21314	43451
3291	21320	43444
3292	21326	43437
3293	21333	43430
3294	21339	43424
3295	21345	43416
3296	21351	43408
3297	21357	43402
3298	21364	43396
3299	21371	43390
3300	21377	43382
3301	21383	43375
3302	21389	43368
3303	21396	43362
3304	21402	43355
3305	21409	43349
3306	21415	43343
3307	21421	43335
3308	21427	43328
3309	21434	43321
3310	21440	43315
3311	21446	43308
3312	21452	43300
3313	21458	43293
3314	21465	43286
3315	21471	43279
3316	21477	43271
3317	21483	43264
3318	21489	43256
3319	21495	43249
3320	21501	43242
3321	21507	43234
3322	21513	43227
3323	21519	43219
3324	21525	43212
3325	21532	43206
3326	21538	43199
3327	21544	43192
3328	21550	43184
3329	21556	43177
3330	21563	43171
3331	21569	43163
3332	21575	43157
3333	21581	43149
3334	21587	43143
3335	21594	43136
3336	21600	43130
3337	21606	43122
3338	21612	43114
3339	21618	43107
3340	21624	43099
3341	21631	43094
3342	21637	43086
3343	21643	43079
3344	21649	43072
3345	21655	43064
3346	21661	43058
3347	21668	43051
3348	21673	43043
3349	21679	43036
3350	21685	43028
3351	21692	43022
3352	21698	43015
3353	21704	43007
3354	21710	43000
3355	21716	42993
3356	21722	42986
3357	21729	42980
3358	21735	42972
3359	21742	42966
3360	21747	42958
3361	21753	42950
3362	21760	42944
3363	21766	42937
3364	21773	42931
3365	21779	42925
3366	21785	42917
3367	21791	42911
3368	21797	42902
3369	21804	42896
3370	21809	42888
3371	21816	42882
3372	21822	42875
3373	21828	42868
3374	21834	42861
3375	21841	42854
3376	21846	42846
3377	21852	42838
3378	21859	42831
3379	21865	42825
3380	21872	42819
3381	21878	42811
3382	21884	42804
3383	21889	42796
3384	21896	42790
3385	21902	42783
3386	21908	42776
3387	21914	42768
3388	21921	42762
3389	21927	42755
3390	21933	42748
3391	21939	42740
3392	21945	42733
3393	21951	42726
3394	21957	42719
3395	21964	42712
3396	21970	42705
3397	21976	42699
3398	21982	42691
3399	21989	42684
3400	21994	42677
3401	22001	42670
3402	22007	42663
3403	22013	42656
3404	22020	42649
3405	22026	42642
3406	22031	42634
3407	22037	42627
3408	22044	42621
3409	22050	42614
3410	22057	42608
3411	22063	42600
3412	22069	42593
3413	22075	42585
3414	22082	42580
3415	22088	42573
3416	22095	42568
3417	22102	42563
3418	22109	42556
3419	22116	42551
3420	22123	42545
3421	22130	42540
3422	22137	42535
3423	22144	42529
3424	22151	42524
3425	22158	42518
3426	22164	42512
3427	22172	42507
3428	22178	42500
3429	22185	42495
3430	22191	42488
3431	22198	42482
3432	22205	42476
3433	22212	42470
3434	22218	42465
3435	22225	42459
3436	22232	42452
3437	22237	42444
3438	22244	42438
3439	22250	42431
3440	22256	42423
3441	22262	42416
3442	22268	42409
3443	22274	42402
3444	22281	42396
3445	22287	42389
3446	22293	42382
3447	22299	42374
3448	22305	42367
3449	22313	42362
3450	22319	42355
3451	22325	42347
3452	22330	42340
3453	22336	42332
3454	22342	42325
3455	22348	42317
3456	22355	42311
3457	22362	42306
3458	22369	42300
3459	22376	42296
3460	22383	42290
3461	22390	42283
3462	22396	42277
3463	22402	42270
3464	22409	42264
3465	22415	42257
3466	22421	42250
3467	22427	42242
3468	22433	42235
3469	22440	42228
3470	22446	42221
3471	22452	42214
3472	22457	42206
3473	22463	42199
3474	22469	42191
3475	22476	42185
3476	22483	42179
3477	22489	42172
3478	22495	42165
3479	22500	42156
3480	22506	42149
3481	22513	42142
3482	22519	42135
3483	22525	42128
3484	22531	42121
3485	22538	42115
3486	22544	42108
3487	22550	42101
3488	22556	42093
3489	22562	42086
3490	22568	42080
3491	22575	42072
3492	22580	42065
3493	22586	42057
3494	22592	42050
3495	22599	42044
3496	22606	42038
3497	22612	42032
3498	22618	42023
3499	22623	42015
3500	22629	42008
3501	22636	42002
3502	22643	41996
3503	22649	41989
3504	22655	41982
3505	22661	41975
3506	22667	41968
3507	22673	41960
3508	22679	41952
3509	22685	41945
3510	22691	41937
3511	22697	41930
3512	22703	41923
3513	22709	41916
3514	22715	41909
3515	22722	41902
3516	22727	41894
3517	22734	41888
3518	22740	41881
3519	22746	41874
3520	22752	41866
3521	22757	41858
3522	22764	41852
3523	22770	41845
3524	22776	41837
3525	22782	41830
3526	22788	41822
3527	22794	41814
3528	22800	41807
3529	22805	41800
3530	22812	41793
3531	22817	41785
3532	22824	41778
3533	22830	41772
3534	22837	41766
3535	22843	41759
3536	22849	41752
3537	22856	41746
3538	22863	41740
3539	22868	41732
3540	22874	41724
3541	22880	41716
3542	22886	41709
3543	22892	41702
3544	22898	41695
3545	22904	41688
3546	22910	41681
3547	22916	41673
3548	22922	41666
3549	22929	41660
3550	22935	41654
3551	22942	41647
3552	22948	41640
3553	22955	41634
3554	22961	41627
3555	22967	41619
3556	22973	41612
3557	22978	41604
3558	22985	41598
3559	22992	41592
3560	22999	41587
3561	23005	41580
3562	23011	41572
3563	23017	41566
3564	23023	41559
3565	23030	41552
3566	23036	41545
3567	23042	41538
3568	23048	41530
3569	23053	41522
3570	23060	41516
3571	23066	41509
3572	23072	41501
3573	23079	41495
3574	23086	41490
3575	23093	41484
3576	23099	41479
3577	23106	41472
3578	23112	41466
3579	23119	41460
3580	23126	41455
3581	23133	41448
3582	23139	41442
3583	23146	41436
3584	23152	41429
3585	23158	41422
3586	23165	41415
3587	23171	41409
3588	23177	41401
3589	23184	41395
3590	23191	41390
3591	23197	41383
3592	23203	41376
3593	23210	41370
3594	23216	41363
3595	23223	41357
3596	23229	41350
3597	23235	41343
3598	23241	41336
3599	23247	41329
3600	23254	41323
3601	23260	41315
3602	23266	41308
3603	23272	41301
3604	23278	41294
3605	23285	41288
3606	23291	41281
3607	23297	41274
3608	23303	41267
3609	23309	41259
3610	23315	41251
3611	23321	41245
3612	23327	41238
3613	23334	41231
3614	23339	41224
3615	23346	41217
3616	23353	41212
3617	23360	41207
3618	23367	41201
3619	23375	41197
3620	23381	41190
3621	23387	41183
3622	23393	41175
3623	23399	41168
3624	23405	41161
3625	23411	41153
3626	23417	41146
3627	23423	41139
3628	23429	41131
3629	23435	41125
3630	23441	41117
3631	23447	41110
3632	23454	41104
3633	23460	41098
3634	23467	41091
3635	23473	41085
3636	23480	41079
3637	23486	41072
3638	23493	41066
3639	23498	41058
3640	23504	41051
3641	23510	41043
3642	23516	41036
3643	23523	41029
3644	23529	41022
3645	23535	41015
3646	23541	41009
3647	23548	41002
3648	23554	40996
3649	23560	40989
3650	23567	40982
3651	23573	40975
3652	23579	40968
3653	23585	40960
3654	23591	40953
3655	23597	40947
3656	23603	40939
3657	23608	40931
3658	23615	40925
3659	23621	40918
3660	23628	40911
3661	23633	40904
3662	23640	40897
3663	23646	40891
3664	23652	40884
3665	23659	40878
3666	23666	40872
3667	23672	40864
3668	23678	40858
3669	23685	40852
3670	23690	40844
3671	23697	40837
3672	23703	40830
3673	23709	40823
3674	23714	40815
3675	23721	40808
3676	23727	40801
3677	23733	40794
3678	23739	40787
3679	23745	40780
3680	23751	40773
3681	23757	40766
3682	23763	40759
3683	23770	40752
3684	23776	40745
3685	23783	40740
3686	23789	40733
3687	23795	40725
3688	23801	40718
3689	23807	40712
3690	23814	40705
3691	23819	40697
3692	23826	40691
3693	23832	40684
3694	23838	40677
3695	23845	40671
3696	23852	40665
3697	23858	40658
3698	23864	40651
3699	23871	40645
3700	23877	40638
3701	23882	40630
3702	23888	40623
3703	23894	40616
3704	23900	40608
3705	23907	40602
3706	23913	40594
3707	23919	40588
3708	23925	40580
3709	23931	40573
3710	23937	40566
3711	23944	40560
3712	23950	40553
3713	23956	40546
3714	23962	40539
3715	23968	40532
3716	23974	40524
3717	23980	40517
3718	23986	40511
3719	23993	40505
3720	24000	40499
3721	24006	40492
3722	24013	40486
3723	24019	40479
3724	24024	40471
3725	24030	40464
3726	24037	40457
3727	24043	40450
3728	24049	40443
3729	24055	40436
3730	24062	40430
3731	24068	40423
3732	24075	40418
3733	24082	40412
3734	24088	40406
3735	24095	40400
3736	24102	40394
3737	24109	40388
3738	24115	40381
3739	24122	40375
3740	24128	40368
3741	24134	40362
3742	24141	40355
3743	24147	40349
3744	24154	40344
3745	24161	40338
3746	24168	40332
3747	24174	40324
3748	24180	40317
3749	24186	40311
3750	24192	40303
3751	24199	40298
3752	24205	40290
3753	24211	40283
3754	24217	40275
3755	24223	40268
3756	24229	40261
3757	24235	40254
3758	24241	40247
3759	24247	40240
3760	24253	40232
3761	24259	40226
3762	24265	40219
3763	24272	40212
3764	24278	40205
3765	24284	40198
3766	24289	40190
3767	24295	40183
3768	24301	40176
3769	24307	40169
3770	24314	40162
3771	24320	40155
3772	24325	40147
3773	24331	40140
3774	24337	40133
3775	24343	40125
3776	24350	40119
3777	24358	40115
3778	24364	40109
3779	24370	40101
3780	24376	40094
3781	24382	40087
3782	24388	40080
3783	24395	40075
3784	24401	40068
3785	24407	40060
3786	24413	40053
3787	24419	40045
3788	24426	40040
3789	24432	40033
3790	24438	40026
3791	24445	40020
3792	24451	40013
3793	24457	40006
3794	24463	39998
3795	24470	39992
3796	24476	39985
3797	24482	39978
3798	24488	39972
3799	24494	39965
3800	24500	39957
3801	24506	39950
3802	24513	39944
3803	24519	39937
3804	24525	39930
3805	24532	39924
3806	24538	39917
3807	24544	39910
3808	24551	39904
3809	24557	39898
3810	24563	39891
3811	24569	39883
3812	24575	39875
3813	24580	39868
3814	24587	39861
3815	24593	39854
3816	24599	39847
3817	24605	39840
3818	24611	39833
3819	24617	39825
3820	24623	39819
3821	24629	39812
3822	24636	39805
3823	24642	39799
3824	24649	39793
3825	24655	39786
3826	24661	39779
3827	24667	39771
3828	24673	39765
3829	24679	39758
3830	24686	39752
3831	24692	39745
3832	24698	39737
3833	24705	39732
3834	24711	39725
3835	24718	39719
3836	24724	39711
3837	24730	39705
3838	24736	39698
3839	24742	39690
3840	24748	39684
3841	24755	39677
3842	24761	39670
3843	24767	39664
3844	24773	39657
3845	24780	39651
3846	24786	39644
3847	24792	39637
3848	24799	39630
3849	24805	39623
3850	24811	39616
3851	24817	39610
3852	24823	39603
3853	24830	39597
3854	24837	39591
3855	24843	39583
3856	24849	39576
3857	24855	39569
3858	24861	39562
3859	24866	39555
3860	24873	39548
3861	24880	39542
3862	24886	39536
3863	24892	39529
3864	24899	39523
3865	24905	39515
3866	24911	39509
3867	24918	39503
3868	24925	39497
3869	24931	39491
3870	24937	39484
3871	24944	39477
3872	24949	39470
3873	24956	39463
3874	24962	39457
3875	24968	39449
3876	24974	39442
3877	24980	39435
3878	24986	39428
3879	24993	39422
3880	24999	39415
3881	25005	39408
3882	25012	39402
3883	25018	39395
3884	25025	39389
3885	25031	39382
3886	25037	39375
3887	25044	39370
3888	25051	39364
3889	25057	39358
3890	25064	39351
3891	25071	39345
3892	25078	39340
3893	25085	39334
3894	25091	39328
3895	25098	39322
3896	25104	39315
3897	25110	39308
3898	25116	39301
3899	25122	39294
3900	25128	39287
3901	25134	39280
3902	25142	39275
3903	25149	39270
3904	25155	39263
3905	25161	39256
3906	25168	39250
3907	25176	39246
3908	25182	39239
3909	25188	39232
3910	25195	39226
3911	25201	39219
3912	25208	39214
3913	25214	39207
3914	25221	39201
3915	25228	39196
3916	25236	39191
3917	25243	39185
3918	25250	39180
3919	25257	39175
3920	25263	39168
3921	25271	39163
3922	25277	39156
3923	25284	39150
3924	25290	39143
3925	25296	39137
3926	25304	39131
3927	25310	39125
3928	25316	39118
3929	25322	39111
3930	25329	39105
3931	25336	39100
3932	25344	39095
3933	25352	39092
3934	25359	39086
3935	25366	39081
3936	25373	39076
3937	25380	39070
3938	25387	39063
3939	25394	39058
3940	25400	39052
3941	25407	39046
3942	25414	39039
3943	25420	39033
3944	25427	39026
3945	25434	39021
3946	25441	39015
3947	25448	39010
3948	25454	39003
3949	25460	38997
3950	25468	38991
3951	25474	38985
3952	25481	38979
3953	25488	38973
3954	25494	38966
3955	25500	38959
3956	25507	38953
3957	25513	38947
3958	25520	38941
3959	25527	38935
3960	25547	38950
3961	25554	38943
3962	25560	38937
3963	25566	38930
3964	25573	38924
3965	25579	38916
3966	25584	38909
3967	25591	38903
3968	25597	38896
3969	25603	38888
3970	25610	38882
3971	25615	38875
3972	25622	38868
3973	25629	38862
3974	25635	38855
3975	25641	38848
3976	25646	38841
3977	25653	38834
3978	25659	38828
3979	25666	38822
3980	25673	38816
3981	25679	38809
3982	25691	38811
3983	25700	38809
3984	25709	38805
3985	25715	38799
3986	25721	38792
3987	25728	38785
3988	25735	38780
3989	25741	38773
3990	25748	38767
3991	25755	38762
3992	25761	38754
3993	25767	38747
3994	25774	38741
3995	25780	38734
3996	25786	38727
3997	25792	38721
3998	25799	38714
3999	25804	38707
4000	25811	38701
4001	25818	38695
4002	25825	38690
4003	25832	38683
4004	25838	38677
4005	25845	38670
4006	25851	38665
4007	25858	38659
4008	25865	38652
4009	25872	38647
4010	25878	38640
4011	25886	38635
4012	25892	38629
4013	25899	38622
4014	25905	38616
4015	25911	38609
4016	25918	38603
4017	25925	38597
4018	25931	38590
4019	25937	38583
4020	25943	38576
4021	25950	38571
4022	25957	38565
4023	25963	38558
4024	25969	38551
4025	25976	38544
4026	25983	38539
4027	25989	38533
4028	25996	38526
4029	26002	38520
4030	26009	38514
4031	26016	38508
4032	26023	38503
4033	26030	38497
4034	26038	38492
4035	26045	38487
4036	26053	38482
4037	26059	38476
4038	26067	38471
4039	26074	38466
4040	26081	38461
4041	26088	38455
4042	26095	38449
4043	26102	38443
4044	26109	38437
4045	26116	38432
4046	26122	38425
4047	26129	38420
4048	26136	38413
4049	26143	38408
4050	26150	38402
4051	26157	38396
4052	26163	38390
4053	26170	38383
4054	26176	38376
4055	26183	38371
4056	26189	38364
4057	26196	38358
4058	26202	38351
4059	26208	38344
4060	26215	38338
4061	26221	38331
4062	26227	38325
4063	26234	38318
4064	26240	38311
4065	26247	38305
4066	26254	38300
4067	26265	38301
4068	26273	38296
4069	26280	38290
4070	26286	38284
4071	26293	38278
4072	26300	38272
4073	26307	38266
4074	26315	38261
4075	26321	38255
4076	26328	38249
4077	26335	38244
4078	26342	38238
4079	26350	38234
4080	26357	38227
4081	26363	38220
4082	26369	38214
4083	26375	38207
4084	26381	38200
4085	26387	38193
4086	26394	38186
4087	26400	38179
4088	26407	38173
4089	26413	38166
4090	26418	38159
4091	26425	38152
4092	26431	38146
4093	26438	38140
4094	26444	38133
4095	26450	38125
4096	26456	38119
4097	26462	38112
4098	26469	38105
4099	26475	38099
4100	26481	38092
4101	26488	38086
4102	26495	38079
4103	26502	38074
4104	26508	38067
4105	26514	38060
4106	26520	38053
4107	26526	38046
4108	26532	38039
4109	26539	38034
4110	26547	38029
4111	26553	38022
4112	26560	38016
4113	26566	38009
4114	26573	38003
4115	26580	37997
4116	26586	37990
4117	26592	37984
4118	26600	37978
4119	26606	37972
4120	26612	37965
4121	26619	37959
4122	26626	37953
4123	26632	37947
4124	26639	37940
4125	26645	37933
4126	26651	37926
4127	26657	37919
4128	26664	37913
4129	26671	37908
4130	26677	37901
4131	26683	37894
4132	26689	37887
4133	26696	37881
4134	26703	37875
4135	26709	37869
4136	26716	37863
4137	26723	37857
4138	26731	37852
4139	26737	37846
4140	26744	37839
4141	26750	37833
4142	26757	37827
4143	26764	37821
4144	26771	37815
4145	26778	37809
4146	26784	37803
4147	26791	37797
4148	26798	37791
4149	26804	37784
4150	26810	37777
4151	26816	37770
4152	26823	37764
4153	26829	37758
4154	26836	37751
4155	26842	37744
4156	26848	37737
4157	26854	37730
4158	26861	37724
4159	26867	37718
4160	26873	37711
4161	26879	37703
4162	26886	37697
4163	26892	37690
4164	26899	37684
4165	26905	37678
4166	26911	37671
4167	26918	37665
4168	26924	37658
4169	26931	37652
4170	26937	37645
4171	26945	37640
4172	26951	37634
4173	26958	37627
4174	26964	37620
4175	26970	37613
4176	26977	37608
4177	26984	37602
4178	26991	37596
4179	26997	37589
4180	27003	37582
4181	27009	37575
4182	27016	37569
4183	27024	37564
4184	27031	37560
4185	27039	37555
4186	27046	37549
4187	27052	37543
4188	27059	37537
4189	27067	37532
4190	27073	37525
4191	27080	37519
4192	27086	37513
4193	27092	37506
4194	27099	37499
4195	27105	37493
4196	27112	37487
4197	27118	37480
4198	27125	37474
4199	27131	37467
4200	27137	37460
4201	27143	37453
4202	27150	37446
4203	27157	37441
4204	27163	37434
4205	27170	37428
4206	27176	37421
4207	27182	37414
4208	27189	37408
4209	27195	37401
4210	27202	37395
4211	27208	37389
4212	27214	37382
4213	27221	37376
4214	27228	37370
4215	27234	37363
4216	27241	37357
4217	27247	37350
4218	27254	37344
4219	27260	37338
4220	27267	37331
4221	27273	37325
4222	27280	37318
4223	27286	37311
4224	27292	37304
4225	27299	37299
4226	27305	37292
4227	27312	37286
4228	27319	37281
4229	27326	37274
4230	27332	37267
4231	27338	37260
4232	27345	37254
4233	27352	37249
4234	27358	37242
4235	27364	37235
4236	27370	37228
4237	27376	37221
4238	27383	37215
4239	27389	37208
4240	27395	37201
4241	27402	37195
4242	27408	37188
4243	27414	37181
4244	27421	37175
4245	27426	37167
4246	27433	37160
4247	27438	37153
4248	27444	37146
4249	27451	37139
4250	27457	37132
4251	27463	37125
4252	27469	37118
4253	27475	37111
4254	27481	37105
4255	27487	37098
4256	27494	37091
4257	27500	37084
4258	27506	37077
4259	27512	37071
4260	27519	37064
4261	27525	37058
4262	27531	37051
4263	27537	37044
4264	27544	37037
4265	27550	37030
4266	27557	37024
4267	27564	37019
4268	27571	37013
4269	27579	37009
4270	27587	37004
4271	27594	36999
4272	27602	36995
4273	27610	36990
4274	27619	36987
4275	27627	36982
4276	27634	36977
4277	27641	36971
4278	27648	36966
4279	27655	36959
4280	27661	36953
4281	27669	36948
4282	27676	36942
4283	27682	36935
4284	27688	36929
4285	27695	36923
4286	27702	36916
4287	27709	36911
4288	27715	36903
4289	27721	36897
4290	27727	36889
4291	27734	36884
4292	27741	36878
4293	27748	36872
4294	27754	36865
4295	27760	36858
4296	27766	36851
4297	27773	36846
4298	27780	36840
4299	27786	36833
4300	27793	36827
4301	27799	36820
4302	27806	36814
4303	27812	36807
4304	27818	36800
4305	27824	36793
4306	27830	36786
4307	27836	36779
4308	27842	36772
4309	27848	36765
4310	27854	36758
4311	27860	36751
4312	27867	36744
4313	27873	36737
4314	27879	36730
4315	27885	36724
4316	27892	36718
4317	27899	36712
4318	27905	36705
4319	27911	36698
4320	27917	36691
4321	27924	36685
4322	27931	36679
4323	27938	36674
4324	27945	36668
4325	27951	36661
4326	27958	36655
4327	27964	36648
4328	27970	36641
4329	27976	36634
4330	27983	36628
4331	27990	36622
4332	27996	36616
4333	28004	36611
4334	28011	36605
4335	28018	36600
4336	28025	36594
4337	28033	36589
4338	28040	36584
4339	28047	36578
4340	28055	36574
4341	28063	36568
4342	28070	36563
4343	28077	36558
4344	28084	36552
4345	28091	36546
4346	28099	36541
4347	28106	36536
4348	28114	36531
4349	28121	36525
4350	28141	36536
4351	28147	36530
4352	28153	36523
4353	28160	36517
4354	28167	36510
4355	28174	36504
4356	28180	36498
4357	28187	36491
4358	28193	36485
4359	28200	36479
4360	28206	36473
4361	28213	36466
4362	28220	36460
4363	28226	36453
4364	28232	36446
4365	28238	36440
4366	28245	36433
4367	28251	36427
4368	28258	36420
4369	28264	36414
4370	28271	36408
4371	28278	36402
4372	28285	36396
4373	28292	36390
4374	28298	36383
4375	28304	36376
4376	28310	36369
4377	28316	36362
4378	28323	36356
4379	28328	36348
4380	28334	36341
4381	28341	36335
4382	28348	36329
4383	28355	36323
4384	28362	36318
4385	28369	36311
4386	28375	36305
4387	28381	36298
4388	28387	36291
4389	28394	36285
4390	28400	36278
4391	28406	36271
4392	28413	36264
4393	28419	36258
4394	28426	36252
4395	28432	36245
4396	28438	36238
4397	28444	36231
4398	28450	36224
4399	28457	36218
4400	28463	36211
4401	28469	36204
4402	28476	36198
4403	28482	36191
4404	28489	36185
4405	28495	36178
4406	28500	36170
4407	28506	36163
4408	28513	36156
4409	28519	36150
4410	28525	36143
4411	28530	36135
4412	28537	36128
4413	28543	36121
4414	28549	36115
4415	28555	36108
4416	28561	36101
4417	28567	36093
4418	28573	36087
4419	28580	36080
4420	28586	36074
4421	28592	36067
4422	28599	36061
4423	28604	36053
4424	28611	36046
4425	28617	36040
4426	28624	36033
4427	28630	36026
4428	28635	36019
4429	28641	36012
4430	28648	36005
4431	28654	35999
4432	28660	35992
4433	28667	35986
4434	28673	35979
4435	28679	35972
4436	28686	35966
4437	28693	35960
4438	28699	35952
4439	28704	35945
4440	28711	35939
4441	28718	35933
4442	28724	35926
4443	28729	35918
4444	28735	35911
4445	28742	35904
4446	28748	35898
4447	28754	35891
4448	28761	35885
4449	28768	35879
4450	28774	35872
4451	28781	35867
4452	28787	35860
4453	28793	35853
4454	28799	35845
4455	28805	35838
4456	28812	35833
4457	28819	35826
4458	28824	35819
4459	28830	35812
4460	28837	35805
4461	28843	35799
4462	28850	35793
4463	28856	35786
4464	28862	35779
4465	28868	35772
4466	28875	35765
4467	28881	35759
4468	28887	35752
4469	28894	35745
4470	28900	35738
4471	28906	35732
4472	28912	35725
4473	28919	35719
4474	28925	35712
4475	28931	35705
4476	28938	35700
4477	28945	35693
4478	28951	35686
4479	28957	35679
4480	28964	35673
4481	28970	35666
4482	28976	35660
4483	28983	35653
4484	28989	35647
4485	28996	35641
4486	29003	35635
4487	29010	35629
4488	29016	35622
4489	29023	35617
4490	29030	35610
4491	29037	35605
4492	29044	35599
4493	29050	35592
4494	29057	35586
4495	29063	35579
4496	29070	35573
4497	29076	35566
4498	29083	35560
4499	29089	35554
4500	29096	35548
4501	29103	35541
4502	29109	35535
4503	29116	35529
4504	29123	35523
4505	29130	35517
4506	29136	35510
4507	29142	35504
4508	29149	35497
4509	29155	35490
4510	29162	35484
4511	29168	35477
4512	29174	35471
4513	29180	35464
4514	29186	35457
4515	29192	35450
4516	29198	35443
4517	29205	35437
4518	29212	35431
4519	29219	35424
4520	29225	35418
4521	29232	35412
4522	29238	35405
4523	29244	35398
4524	29251	35392
4525	29257	35385
4526	29264	35379
4527	29271	35373
4528	29277	35366
4529	29284	35360
4530	29290	35354
4531	29297	35348
4532	29303	35341
4533	29309	35334
4534	29316	35327
4535	29323	35322
4536	29329	35315
4537	29336	35309
4538	29343	35303
4539	29349	35297
4540	29355	35290
4541	29361	35283
4542	29368	35276
4543	29374	35269
4544	29379	35262
4545	29386	35256
4546	29392	35249
4547	29399	35242
4548	29405	35236
4549	29411	35229
4550	29417	35222
4551	29424	35215
4552	29430	35209
4553	29436	35202
4554	29442	35194
4555	29448	35187
4556	29454	35181
4557	29460	35174
4558	29466	35167
4559	29472	35160
4560	29479	35153
4561	29485	35147
4562	29491	35140
4563	29498	35134
4564	29503	35126
4565	29509	35119
4566	29515	35112
4567	29522	35106
4568	29528	35099
4569	29534	35092
4570	29540	35085
4571	29546	35078
4572	29553	35071
4573	29559	35065
4574	29565	35059
4575	29571	35052
4576	29577	35044
4577	29584	35038
4578	29590	35031
4579	29596	35025
4580	29602	35018
4581	29609	35011
4582	29615	35005
4583	29621	34998
4584	29628	34991
4585	29633	34984
4586	29639	34977
4587	29646	34970
4588	29652	34963
4589	29658	34957
4590	29665	34951
4591	29671	34944
4592	29677	34937
4593	29683	34929
4594	29689	34923
4595	29695	34916
4596	29701	34909
4597	29708	34903
4598	29714	34896
4599	29720	34889
4600	29727	34883
4601	29733	34876
4602	29739	34869
4603	29746	34863
4604	29752	34856
4605	29758	34850
4606	29765	34843
4607	29771	34837
4608	29778	34831
4609	29785	34825
4610	29791	34817
4611	29797	34810
4612	29802	34803
4613	29809	34796
4614	29815	34790
4615	29822	34784
4616	29829	34778
4617	29835	34771
4618	29841	34764
4619	29847	34757
4620	29854	34751
4621	29860	34745
4622	29867	34738
4623	29873	34732
4624	29880	34725
4625	29886	34719
4626	29893	34712
4627	29899	34705
4628	29905	34699
4629	29911	34692
4630	29917	34685
4631	29923	34678
4632	29929	34671
4633	29935	34664
4634	29942	34658
4635	29948	34651
4636	29955	34645
4637	29961	34638
4638	29967	34631
4639	29974	34625
4640	29980	34618
4641	29987	34612
4642	29993	34605
4643	30000	34599
4644	30008	34594
4645	30014	34588
4646	30021	34582
4647	30027	34575
4648	30033	34568
4649	30039	34561
4650	30045	34555
4651	30052	34548
4652	30058	34541
4653	30065	34535
4654	30072	34529
4655	30078	34523
4656	30084	34516
4657	30091	34509
4658	30097	34503
4659	30103	34496
4660	30110	34490
4661	30116	34483
4662	30122	34476
4663	30129	34470
4664	30135	34463
4665	30142	34457
4666	30148	34450
4667	30154	34443
4668	30160	34436
4669	30166	34430
4670	30172	34422
4671	30178	34416
4672	30184	34409
4673	30191	34402
4674	30197	34395
4675	30203	34388
4676	30210	34382
4677	30216	34375
4678	30222	34369
4679	30229	34363
4680	30235	34356
4681	30242	34350
4682	30248	34343
4683	30254	34336
4684	30261	34330
4685	30268	34324
4686	30275	34318
4687	30282	34312
4688	30288	34306
4689	30294	34299
4690	30301	34293
4691	30308	34287
4692	30314	34280
4693	30320	34273
4694	30326	34267
4695	30332	34259
4696	30339	34254
4697	30346	34247
4698	30352	34240
4699	30358	34233
4700	30364	34226
4701	30370	34220
4702	30376	34213
4703	30382	34206
4704	30388	34199
4705	30394	34191
4706	30399	34184
4707	30406	34177
4708	30412	34170
4709	30417	34163
4710	30423	34156
4711	30429	34149
4712	30436	34143
4713	30442	34136
4714	30448	34129
4715	30454	34122
4716	30460	34115
4717	30466	34108
4718	30473	34102
4719	30479	34096
4720	30485	34088
4721	30492	34082
4722	30498	34076
4723	30505	34069
4724	30511	34062
4725	30517	34056
4726	30523	34049
4727	30530	34042
4728	30536	34036
4729	30542	34029
4730	30548	34022
4731	30554	34015
4732	30560	34008
4733	30567	34002
4734	30573	33995
4735	30579	33988
4736	30585	33981
4737	30591	33974
4738	30597	33968
4739	30603	33960
4740	30609	33953
4741	30615	33947
4742	30621	33940
4743	30627	33933
4744	30634	33927
4745	30640	33920
4746	30646	33913
4747	30652	33906
4748	30658	33899
4749	30665	33893
4750	30671	33886
4751	30676	33878
4752	30682	33871
4753	30689	33865
4754	30695	33858
4755	30701	33851
4756	30708	33845
4757	30713	33838
4758	30720	33831
4759	30726	33825
4760	30733	33818
4761	30739	33812
4762	30745	33805
4763	30752	33798
4764	30757	33791
4765	30764	33785
4766	30770	33778
4767	30776	33771
4768	30782	33764
4769	30788	33757
4770	30794	33751
4771	30800	33744
4772	30806	33737
4773	30812	33730
4774	30819	33723
4775	30826	33717
4776	30832	33711
4777	30838	33703
4778	30844	33696
4779	30850	33689
