iter	Logloss
2927	0.5740719442
2928	0.5740597305
2929	0.5740513715
2930	0.5740410761
2931	0.5740306198
2932	0.574021285
2933	0.5740102851
2934	0.5740019486
2935	0.5739896849
2936	0.5739793098
2937	0.5739674811
2938	0.5739593224
2939	0.573949019
2940	0.573936755
2941	0.5739260868
2942	0.5739158167
2943	0.5739069771
2944	0.5738951605
2945	0.5738875179
2946	0.5738776422
2947	0.5738678491
2948	0.5738581595
2949	0.5738482572
2950	0.5738386776
2951	0.5738272645
2952	0.5738184083
2953	0.5738076169
2954	0.5737970299
2955	0.5737860473
2956	0.5737763015
2957	0.5737660796
2958	0.5737557704
2959	0.5737475506
2960	0.573734906
2961	0.5737233592
2962	0.5737117081
2963	0.5737021266
2964	0.5736868292
2965	0.5736773702
2966	0.5736674889
2967	0.573656093
2968	0.5736471843
2969	0.5736367202
2970	0.5736266208
2971	0.5736170446
2972	0.5736082229
2973	0.5735989487
2974	0.5735840251
2975	0.5735713226
2976	0.5735630317
2977	0.5735523744
2978	0.5735444116
2979	0.5735363095
2980	0.5735260834
2981	0.5735170284
2982	0.5735073788
2983	0.5734960875
2984	0.5734862386
2985	0.5734746203
2986	0.5734640993
2987	0.5734545055
2988	0.5734458629
2989	0.5734340408
2990	0.5734233832
2991	0.573414666
2992	0.5734033776
2993	0.5733925946
2994	0.5733844928
2995	0.5733725706
2996	0.5733610805
2997	0.5733472164
2998	0.5733363524
2999	0.573322791
3000	0.5733113303
3001	0.573299822
3002	0.57329014
3003	0.5732799201
3004	0.5732694811
3005	0.5732579788
3006	0.5732484209
3007	0.5732391956
3008	0.5732291533
3009	0.5732176436
3010	0.57320769
3011	0.5731979667
3012	0.5731888226
3013	0.5731767182
3014	0.5731667507
3015	0.5731561913
3016	0.5731455265
3017	0.573135011
3018	0.5731229247
3019	0.5731123791
3020	0.5731026799
3021	0.5730937327
3022	0.5730831123
3023	0.5730752124
3024	0.5730666738
3025	0.5730582232
3026	0.5730493477
3027	0.5730396247
3028	0.5730295244
3029	0.5730201796
3030	0.5730097751
3031	0.5730008901
3032	0.5729896904
3033	0.5729796888
3034	0.5729702673
3035	0.5729613031
3036	0.572950319
3037	0.572941468
3038	0.5729304889
3039	0.5729200476
3040	0.5729071501
3041	0.5728965416
3042	0.5728870985
3043	0.5728781648
3044	0.5728676528
3045	0.5728577551
3046	0.5728478603
3047	0.5728379011
3048	0.5728276022
3049	0.5728165377
3050	0.5728072643
3051	0.5727971009
3052	0.5727869102
3053	0.5727768337
3054	0.572766003
3055	0.5727566037
3056	0.5727463038
3057	0.5727330198
3058	0.5727216807
3059	0.5727131155
3060	0.5727003741
3061	0.5726897271
3062	0.5726792271
3063	0.5726699135
3064	0.5726625098
3065	0.5726526514
3066	0.5726401537
3067	0.572632415
3068	0.5726242567
3069	0.5726153747
3070	0.572605632
3071	0.57259726
3072	0.5725872152
3073	0.5725790526
3074	0.5725679502
3075	0.572557679
3076	0.572545463
3077	0.5725344012
3078	0.5725244265
3079	0.572510049
3080	0.5724979987
3081	0.5724875978
3082	0.572477919
3083	0.5724678844
3084	0.5724582681
3085	0.5724463335
3086	0.5724346224
3087	0.5724243579
3088	0.5724158263
3089	0.5724056717
3090	0.5723943799
3091	0.5723863809
3092	0.5723766678
3093	0.5723662273
3094	0.5723539933
3095	0.5723404335
3096	0.5723271618
3097	0.5723169974
3098	0.572307488
3099	0.5722973667
3100	0.5722879213
3101	0.5722784818
3102	0.5722693806
3103	0.5722603113
3104	0.5722506829
3105	0.5722391766
3106	0.572231779
3107	0.5722223933
3108	0.5722110434
3109	0.5721972103
3110	0.5721867458
3111	0.5721759695
3112	0.5721679598
3113	0.5721560701
3114	0.5721480176
3115	0.5721401867
3116	0.5721296524
3117	0.5721205889
3118	0.5721092829
3119	0.5720987121
3120	0.5720895553
3121	0.5720797571
3122	0.5720687255
3123	0.5720604711
3124	0.572050473
3125	0.5720421944
3126	0.5720303864
3127	0.5720204883
3128	0.5720097101
3129	0.5719981554
3130	0.5719884838
3131	0.5719773216
3132	0.5719643669
3133	0.5719527716
3134	0.5719438566
3135	0.571933907
3136	0.5719255066
3137	0.5719151885
3138	0.5719061139
3139	0.5718963296
3140	0.5718874168
3141	0.5718768941
3142	0.5718687957
3143	0.5718559792
3144	0.5718469314
3145	0.571837436
3146	0.5718281426
3147	0.5718187264
3148	0.5718088245
3149	0.5717998686
3150	0.5717860135
3151	0.5717768934
3152	0.5717678348
3153	0.5717588006
3154	0.5717475445
3155	0.5717367205
3156	0.5717267731
3157	0.57171723
3158	0.5717065474
3159	0.5716977068
3160	0.571687182
3161	0.571676736
3162	0.5716692419
3163	0.5716604075
3164	0.5716491993
3165	0.571639061
3166	0.5716296094
3167	0.5716159411
3168	0.5716061381
3169	0.5715981756
3170	0.5715879507
3171	0.5715746099
3172	0.5715646682
3173	0.5715514002
3174	0.5715404171
3175	0.5715317949
3176	0.5715225892
3177	0.5715129923
3178	0.5714995819
3179	0.5714889126
3180	0.5714784845
3181	0.5714687884
3182	0.5714586488
3183	0.5714495531
3184	0.5714407244
3185	0.5714319126
3186	0.5714213246
3187	0.571413421
3188	0.5714029153
3189	0.5713935342
3190	0.5713827895
3191	0.5713742368
3192	0.571364943
3193	0.5713525703
3194	0.571344328
3195	0.571334522
3196	0.5713249255
3197	0.5713172604
3198	0.571307224
3199	0.5712972104
3200	0.571284163
3201	0.5712746555
3202	0.5712652858
3203	0.5712573299
3204	0.5712484845
3205	0.5712394164
3206	0.5712306281
3207	0.5712172008
3208	0.5712066344
3209	0.5711954221
3210	0.5711859131
3211	0.5711730171
3212	0.5711642437
3213	0.5711531647
3214	0.5711462771
3215	0.5711385334
3216	0.5711273665
3217	0.571117362
3218	0.5711091156
3219	0.5711000737
3220	0.5710911419
3221	0.5710805175
3222	0.5710711322
3223	0.5710573258
3224	0.5710439684
3225	0.571035096
3226	0.5710255897
3227	0.5710152438
3228	0.5710066797
3229	0.5709979737
3230	0.5709887817
3231	0.5709749922
3232	0.5709655127
3233	0.5709579491
3234	0.5709496133
3235	0.5709418702
3236	0.5709308441
3237	0.5709216625
3238	0.5709107258
3239	0.570900236
3240	0.5708912482
3241	0.5708804158
3242	0.5708696652
3243	0.5708595419
3244	0.5708485356
3245	0.5708386304
3246	0.5708308542
3247	0.5708237477
3248	0.5708152346
3249	0.5708071809
3250	0.5708000212
3251	0.5707909316
3252	0.5707801412
3253	0.5707702429
3254	0.5707626666
3255	0.5707515395
3256	0.5707422953
3257	0.5707336657
3258	0.5707199281
3259	0.5707091394
3260	0.5706959665
3261	0.5706874759
3262	0.5706776818
3263	0.5706690443
3264	0.5706567898
3265	0.5706461394
3266	0.5706358157
3267	0.5706276195
3268	0.5706150603
3269	0.5706063907
3270	0.5705981317
3271	0.5705866461
3272	0.5705740769
3273	0.5705643126
3274	0.5705567769
3275	0.5705475811
3276	0.5705368732
3277	0.5705238793
3278	0.5705138888
3279	0.5705046188
3280	0.570495457
3281	0.5704848253
3282	0.5704727367
3283	0.5704636734
3284	0.5704543491
3285	0.5704454678
3286	0.5704352721
3287	0.5704253335
3288	0.5704169397
3289	0.5704078471
3290	0.5703982633
3291	0.5703898923
3292	0.5703797586
3293	0.5703701358
3294	0.57036057
3295	0.5703489159
3296	0.5703400243
3297	0.5703297658
3298	0.5703185842
3299	0.5703082895
3300	0.570297529
3301	0.5702869976
3302	0.5702792086
3303	0.5702691459
3304	0.5702606537
3305	0.5702506799
3306	0.5702403911
3307	0.5702327571
3308	0.5702219034
3309	0.5702122158
3310	0.5702012249
3311	0.5701904297
3312	0.570182446
3313	0.5701733625
3314	0.5701632776
3315	0.5701533728
3316	0.5701455134
3317	0.5701345095
3318	0.5701254472
3319	0.5701153272
3320	0.5701060163
3321	0.570098206
3322	0.570087004
3323	0.5700774391
3324	0.570069512
3325	0.5700561886
3326	0.570045629
3327	0.5700348826
3328	0.570021519
3329	0.570011148
3330	0.5700004403
3331	0.5699940292
3332	0.5699857484
3333	0.5699767852
3334	0.5699663931
3335	0.5699585889
3336	0.569948881
3337	0.5699390484
3338	0.5699305695
3339	0.5699199907
3340	0.5699088821
3341	0.5698964379
3342	0.5698875884
3343	0.5698792966
3344	0.5698698311
3345	0.5698604966
3346	0.5698512135
3347	0.5698406278
3348	0.5698317327
3349	0.5698208198
3350	0.5698114878
3351	0.5698029459
3352	0.5697904271
3353	0.5697802049
3354	0.5697696974
3355	0.5697602978
3356	0.5697523205
3357	0.5697413789
3358	0.5697310648
3359	0.5697207888
3360	0.5697116749
3361	0.5697032891
3362	0.5696942826
3363	0.5696852733
3364	0.5696734934
3365	0.5696591204
3366	0.5696476817
3367	0.5696358916
3368	0.5696260293
3369	0.5696172567
3370	0.5696077442
3371	0.5695992759
3372	0.569589939
3373	0.5695808189
3374	0.569572314
3375	0.5695605582
3376	0.5695533464
3377	0.5695420673
3378	0.5695330206
3379	0.5695243658
3380	0.5695146775
3381	0.5695072523
3382	0.5694981705
3383	0.5694898554
3384	0.5694795651
3385	0.5694678006
3386	0.5694585796
3387	0.5694480953
3388	0.5694369369
3389	0.5694288011
3390	0.5694201914
3391	0.5694110948
3392	0.5694019684
3393	0.5693926889
3394	0.569382919
3395	0.5693728394
3396	0.5693594883
3397	0.5693477954
3398	0.5693400009
3399	0.5693318866
3400	0.5693218819
3401	0.5693119532
3402	0.5692977875
3403	0.569290359
3404	0.5692775406
3405	0.5692673259
3406	0.5692570125
3407	0.5692425676
3408	0.5692334025
3409	0.5692257512
3410	0.5692162233
3411	0.5692092994
3412	0.5691991887
3413	0.5691892303
3414	0.5691800296
3415	0.5691705998
3416	0.569164486
3417	0.5691541397
3418	0.5691442654
3419	0.569133887
3420	0.5691234452
3421	0.5691133955
3422	0.569102632
3423	0.5690927946
3424	0.5690808799
3425	0.569070812
3426	0.5690621143
3427	0.5690544446
3428	0.5690453768
3429	0.5690302865
3430	0.5690209553
3431	0.5690107594
3432	0.5690018062
3433	0.5689915024
3434	0.5689813655
3435	0.568970446
3436	0.5689590904
3437	0.5689502554
3438	0.5689376406
3439	0.5689286657
3440	0.5689202418
3441	0.5689106062
3442	0.5689026823
3443	0.5688926485
3444	0.5688818654
3445	0.5688740673
3446	0.5688651317
3447	0.5688548384
3448	0.5688440452
3449	0.568831918
3450	0.5688236562
3451	0.5688160982
3452	0.5688077174
3453	0.5687992367
3454	0.5687910484
3455	0.5687781733
3456	0.5687669074
3457	0.5687562342
3458	0.5687468865
3459	0.5687392743
3460	0.5687263208
3461	0.5687192351
3462	0.5687082166
3463	0.5686986526
3464	0.5686910233
3465	0.5686808135
3466	0.5686712323
3467	0.568661375
3468	0.5686519021
3469	0.5686429976
3470	0.5686352506
3471	0.5686259417
3472	0.5686160312
3473	0.5686074839
3474	0.5685990552
3475	0.5685898818
3476	0.5685789091
3477	0.5685702329
3478	0.5685624248
3479	0.5685555418
3480	0.5685463219
3481	0.5685322473
3482	0.5685224789
3483	0.5685105145
3484	0.5685005794
3485	0.5684901253
3486	0.5684817027
3487	0.5684718539
3488	0.5684616972
3489	0.5684539832
3490	0.5684450345
3491	0.5684373645
3492	0.5684291175
3493	0.5684154198
3494	0.5684027187
3495	0.5683927535
3496	0.5683837475
3497	0.5683700047
3498	0.5683624666
3499	0.5683547198
3500	0.5683428256
3501	0.5683347718
3502	0.5683243187
3503	0.5683123655
3504	0.5683032648
3505	0.5682942203
3506	0.5682845736
3507	0.5682775939
3508	0.5682709923
3509	0.5682613304
3510	0.5682523112
3511	0.5682444756
3512	0.5682361712
3513	0.56822889
3514	0.5682198538
3515	0.5682107967
3516	0.5682024654
3517	0.5681930942
3518	0.5681861939
3519	0.5681750623
3520	0.5681696974
3521	0.5681642601
3522	0.568154732
3523	0.5681436865
3524	0.5681357651
3525	0.5681278853
3526	0.568121071
3527	0.5681116411
3528	0.5681033954
3529	0.5680962703
3530	0.5680861904
3531	0.5680793515
3532	0.5680695527
3533	0.5680589747
3534	0.5680494339
3535	0.5680400061
3536	0.5680325214
3537	0.5680227763
3538	0.568013875
3539	0.5680037888
3540	0.5679950143
3541	0.5679841205
3542	0.5679761514
3543	0.5679639381
3544	0.5679526443
3545	0.5679431134
3546	0.5679346187
3547	0.5679252324
3548	0.5679183166
3549	0.5679103753
3550	0.5678995527
3551	0.5678909764
3552	0.5678811571
3553	0.5678731152
3554	0.5678641515
3555	0.5678547553
3556	0.5678430193
3557	0.5678342959
3558	0.5678208032
3559	0.5678114824
3560	0.5677972487
3561	0.5677853211
3562	0.567776457
3563	0.567766887
3564	0.5677586744
3565	0.5677475639
3566	0.5677385128
3567	0.567729167
3568	0.5677195489
3569	0.5677100434
3570	0.5676999394
3571	0.5676892273
3572	0.5676815743
3573	0.5676730371
3574	0.5676634601
3575	0.5676536889
3576	0.5676441738
3577	0.5676362801
3578	0.5676287102
3579	0.567617738
3580	0.567609991
3581	0.5676009429
3582	0.5675924608
3583	0.5675815562
3584	0.5675714704
3585	0.5675630537
3586	0.5675557888
3587	0.5675480221
3588	0.5675410953
3589	0.5675318634
3590	0.5675238687
3591	0.5675145444
3592	0.5675052388
3593	0.5674962179
3594	0.5674871686
3595	0.5674751915
3596	0.5674668115
3597	0.5674545482
3598	0.5674451652
3599	0.5674348772
3600	0.5674248895
3601	0.56741622
3602	0.5674045628
3603	0.567395007
3604	0.5673859932
3605	0.5673762181
3606	0.5673669453
3607	0.5673588531
3608	0.5673488224
3609	0.567341266
3610	0.567332238
3611	0.5673240863
3612	0.5673149187
3613	0.5673063304
3614	0.5672970401
3615	0.5672876104
3616	0.5672784798
3617	0.567266409
3618	0.5672563408
3619	0.5672431827
3620	0.5672336405
3621	0.5672267943
3622	0.5672169349
3623	0.5672073538
3624	0.5671982183
3625	0.567189113
3626	0.5671794971
3627	0.5671678768
3628	0.5671597429
3629	0.567150744
3630	0.5671416446
3631	0.5671286752
3632	0.5671167943
3633	0.5671083225
3634	0.5670995904
3635	0.5670866757
3636	0.5670780604
3637	0.56706996
3638	0.5670617961
3639	0.5670545975
3640	0.5670459871
3641	0.5670373406
3642	0.5670287942
3643	0.5670188922
3644	0.5670111303
3645	0.5670034113
3646	0.5669942313
3647	0.566982564
3648	0.5669706226
3649	0.5669622534
3650	0.5669517569
3651	0.5669435607
3652	0.5669359153
3653	0.5669230877
3654	0.5669158104
3655	0.5669062768
3656	0.5668985436
3657	0.5668878528
3658	0.5668805516
3659	0.5668713069
3660	0.5668626773
3661	0.5668559642
3662	0.5668468688
3663	0.5668380029
3664	0.5668292628
3665	0.5668162386
3666	0.5668068301
3667	0.5668007964
3668	0.566791173
3669	0.5667819991
3670	0.5667744388
3671	0.5667631991
3672	0.5667556001
3673	0.5667471583
3674	0.5667383924
3675	0.5667300009
3676	0.5667219579
3677	0.5667141629
3678	0.5667052071
3679	0.5666971154
3680	0.5666857437
3681	0.5666780979
3682	0.5666717651
3683	0.5666615986
3684	0.5666543565
3685	0.566645211
3686	0.5666384059
3687	0.5666324607
3688	0.5666230275
3689	0.5666130326
3690	0.5666062387
3691	0.5665975021
3692	0.5665870778
3693	0.566579161
3694	0.5665696282
3695	0.5665600948
3696	0.5665525381
3697	0.5665426588
3698	0.5665325027
3699	0.5665225656
3700	0.5665136675
3701	0.5665070281
3702	0.5664978692
3703	0.5664893054
3704	0.5664805884
3705	0.5664737756
3706	0.5664659484
3707	0.5664543362
3708	0.5664467744
3709	0.5664377688
3710	0.5664291718
3711	0.5664195412
3712	0.5664110217
3713	0.5664014616
3714	0.5663927007
3715	0.5663852715
3716	0.5663769303
3717	0.5663670236
3718	0.5663596322
3719	0.5663507959
3720	0.5663411698
3721	0.5663338683
3722	0.5663249008
3723	0.5663170086
3724	0.5663078018
3725	0.5663002522
3726	0.5662922431
3727	0.5662841521
3728	0.5662746139
3729	0.5662648371
3730	0.5662539478
3731	0.5662479786
3732	0.5662384744
3733	0.5662307641
3734	0.5662214162
3735	0.5662127135
3736	0.5662015965
3737	0.5661930866
3738	0.5661845237
3739	0.5661739539
3740	0.5661639363
3741	0.5661541014
3742	0.5661455123
3743	0.5661363638
3744	0.5661268829
3745	0.5661160044
3746	0.5661074761
3747	0.5660987322
3748	0.5660904702
3749	0.5660811837
3750	0.5660715662
3751	0.5660616467
3752	0.5660524281
3753	0.5660422722
3754	0.5660346746
3755	0.5660261928
3756	0.5660194059
3757	0.5660090581
3758	0.5659958846
3759	0.565985617
3760	0.5659749538
3761	0.5659672233
3762	0.5659577966
3763	0.5659488158
3764	0.565939872
3765	0.5659312609
3766	0.5659234704
3767	0.5659151276
3768	0.5659073254
3769	0.5658967021
3770	0.5658893468
3771	0.5658819118
3772	0.5658734737
3773	0.5658641913
3774	0.5658544385
3775	0.5658438775
3776	0.5658344377
3777	0.5658256584
3778	0.5658174183
3779	0.5658088203
3780	0.5657984491
3781	0.56578663
3782	0.5657779376
3783	0.5657658032
3784	0.5657580627
3785	0.5657497698
3786	0.565739336
3787	0.5657281705
3788	0.5657187555
3789	0.5657089111
3790	0.5656973242
3791	0.5656883455
3792	0.5656801698
3793	0.5656701139
3794	0.5656612518
3795	0.5656486838
3796	0.5656397814
3797	0.5656310049
3798	0.5656217358
3799	0.5656147775
3800	0.5656075934
3801	0.5656004954
3802	0.5655913761
3803	0.5655823567
3804	0.5655744901
3805	0.565564326
3806	0.5655519703
3807	0.5655432227
3808	0.5655310234
3809	0.5655195613
3810	0.5655096775
3811	0.5655025362
3812	0.5654942188
3813	0.5654876731
3814	0.5654793015
3815	0.565469457
3816	0.5654619929
3817	0.5654530962
3818	0.5654457547
3819	0.5654367654
3820	0.5654246273
3821	0.565416134
3822	0.5654038411
3823	0.5653918593
3824	0.5653823998
3825	0.5653731654
3826	0.5653654632
3827	0.565357065
3828	0.5653470388
3829	0.5653388011
3830	0.5653281091
3831	0.5653176333
3832	0.5653098079
3833	0.5653023322
3834	0.5652917187
3835	0.5652834826
3836	0.5652743382
3837	0.565262429
3838	0.5652536286
3839	0.5652471646
3840	0.5652368528
3841	0.5652276553
3842	0.5652198208
3843	0.5652101919
3844	0.5652018102
3845	0.5651931021
3846	0.5651854391
3847	0.5651778601
3848	0.5651650138
3849	0.565155691
3850	0.5651490016
3851	0.5651369103
3852	0.5651310707
3853	0.5651232278
3854	0.5651155487
3855	0.5651082514
3856	0.5650981078
3857	0.5650912014
3858	0.5650836729
3859	0.5650749226
3860	0.5650658925
3861	0.5650586039
3862	0.5650482549
3863	0.5650378436
3864	0.5650267104
3865	0.5650202262
3866	0.5650114434
3867	0.5650052154
3868	0.5649966911
3869	0.5649890611
3870	0.5649810018
3871	0.5649714415
3872	0.564963017
3873	0.5649536953
3874	0.5649450244
3875	0.5649380211
3876	0.5649296044
3877	0.5649204686
3878	0.564911527
3879	0.5649038091
3880	0.564895015
3881	0.5648845519
3882	0.5648757677
3883	0.5648684492
3884	0.5648577781
3885	0.5648514163
3886	0.5648426353
3887	0.5648333763
3888	0.5648206516
3889	0.5648108992
3890	0.564803687
3891	0.5647942734
3892	0.5647844837
3893	0.564772054
3894	0.5647623261
3895	0.5647544999
3896	0.5647477515
3897	0.5647399307
3898	0.5647348044
3899	0.564726343
3900	0.5647178857
3901	0.5647114464
3902	0.56470059
3903	0.5646922628
3904	0.5646820039
3905	0.5646733033
3906	0.5646641066
3907	0.5646547956
3908	0.5646466594
3909	0.5646387288
3910	0.5646308367
3911	0.5646230701
3912	0.5646122725
3913	0.5646070576
3914	0.5645979543
3915	0.5645894214
3916	0.5645793806
3917	0.5645709883
3918	0.5645614211
3919	0.5645531874
3920	0.5645449984
3921	0.5645354042
3922	0.5645265308
3923	0.5645177288
3924	0.564508672
3925	0.564497889
3926	0.5644876785
3927	0.5644775028
3928	0.5644683623
3929	0.5644620282
3930	0.5644542131
3931	0.5644445784
3932	0.5644360656
3933	0.5644232762
3934	0.5644162914
3935	0.5644068755
3936	0.5643997721
3937	0.5643918685
3938	0.5643837783
3939	0.5643758671
3940	0.5643674947
3941	0.5643571588
3942	0.5643488486
3943	0.5643418735
3944	0.564333
3945	0.5643255628
3946	0.5643179395
3947	0.5643093999
3948	0.5642980028
3949	0.56429109
3950	0.5642807243
3951	0.5642738914
3952	0.564263924
3953	0.5642527225
3954	0.5642438457
3955	0.5642358044
3956	0.5642278075
3957	0.5642200449
3958	0.5642102562
3959	0.5642028866
3960	0.56419442
3961	0.5641870776
3962	0.5641758905
3963	0.564167088
3964	0.564158049
3965	0.5641480126
3966	0.5641417684
3967	0.5641327319
3968	0.5641244178
3969	0.5641157531
3970	0.5641065573
3971	0.5640974857
3972	0.5640882469
3973	0.56408082
3974	0.5640698926
3975	0.564063324
3976	0.5640544353
3977	0.5640456165
3978	0.5640374497
3979	0.5640296482
3980	0.5640220353
3981	0.5640139917
3982	0.564005349
3983	0.5639980347
3984	0.5639902919
3985	0.5639809635
3986	0.5639723424
3987	0.5639645399
3988	0.5639562262
3989	0.5639450926
3990	0.5639346218
3991	0.563923721
3992	0.5639181528
3993	0.5639106374
3994	0.5639019196
3995	0.5638943402
3996	0.5638856346
3997	0.5638769342
3998	0.5638675104
3999	0.5638602202
4000	0.5638492049
4001	0.5638413823
4002	0.5638327544
4003	0.5638248726
4004	0.5638138442
4005	0.5638063981
4006	0.5637982696
4007	0.5637892358
4008	0.5637814971
4009	0.563773761
4010	0.5637657673
4011	0.5637570191
4012	0.5637495142
4013	0.5637408878
4014	0.5637336453
4015	0.5637242316
4016	0.5637180854
4017	0.5637120066
4018	0.5637040447
4019	0.5636975284
4020	0.5636883846
4021	0.5636797491
4022	0.5636712978
4023	0.5636630399
4024	0.5636551114
4025	0.5636475406
4026	0.5636386139
4027	0.5636287586
4028	0.5636209158
4029	0.5636113806
4030	0.5636000549
4031	0.5635898011
4032	0.5635820368
4033	0.5635727852
4034	0.5635597306
4035	0.5635508853
4036	0.5635423693
4037	0.5635354704
4038	0.5635269507
4039	0.563518599
4040	0.5635097743
4041	0.5634985078
4042	0.5634905115
4043	0.5634827445
4044	0.5634742249
4045	0.5634673578
4046	0.5634607958
4047	0.5634534781
4048	0.5634432175
4049	0.5634334505
4050	0.5634244361
4051	0.5634156435
4052	0.5634076185
4053	0.5633988699
4054	0.5633919937
4055	0.5633823589
4056	0.563372298
4057	0.5633630442
4058	0.5633545653
4059	0.5633451191
4060	0.5633383217
4061	0.5633283836
4062	0.5633157596
4063	0.5633041709
4064	0.5632975306
4065	0.5632896163
4066	0.5632819758
4067	0.563274021
4068	0.5632652266
4069	0.5632543258
4070	0.563245824
4071	0.563234297
4072	0.563222526
4073	0.5632147085
4074	0.5632033363
4075	0.5631953274
4076	0.5631861681
4077	0.5631792062
4078	0.5631702653
4079	0.5631625685
4080	0.5631558417
4081	0.563147771
4082	0.5631395298
4083	0.5631316218
4084	0.5631249911
4085	0.5631162018
4086	0.5631074226
4087	0.5631006973
4088	0.5630894861
4089	0.5630823385
4090	0.5630719884
4091	0.563064673
4092	0.5630544201
4093	0.5630456023
4094	0.5630383792
4095	0.5630305432
4096	0.5630203479
4097	0.5630129778
4098	0.5630046088
4099	0.5629968808
4100	0.5629875991
4101	0.5629775428
4102	0.5629680492
4103	0.5629593048
4104	0.5629519004
4105	0.5629443729
4106	0.5629333649
4107	0.5629263962
4108	0.5629176761
4109	0.5629092795
4110	0.5628995162
4111	0.5628900539
4112	0.5628811432
4113	0.5628721
4114	0.5628642456
4115	0.5628527564
4116	0.5628461603
4117	0.5628342312
4118	0.5628257493
4119	0.5628160843
4120	0.5628069326
4121	0.5627948103
4122	0.5627852168
4123	0.56277715
4124	0.5627691237
4125	0.5627605208
4126	0.5627491693
4127	0.5627411174
4128	0.5627325735
4129	0.5627224464
4130	0.5627141987
4131	0.5627059714
4132	0.56269612
4133	0.5626871836
4134	0.5626802992
4135	0.5626726191
4136	0.5626660977
4137	0.5626563156
4138	0.5626466623
4139	0.5626391648
4140	0.5626327104
4141	0.5626229752
4142	0.5626134585
4143	0.5626051425
4144	0.5625941027
4145	0.562584241
4146	0.5625766135
4147	0.562568471
4148	0.5625609278
4149	0.5625537903
4150	0.5625462492
4151	0.5625383846
4152	0.5625301689
4153	0.5625244478
4154	0.5625168402
4155	0.5625089046
4156	0.562500564
4157	0.562492031
4158	0.5624835468
4159	0.5624728609
4160	0.5624656417
4161	0.5624567049
4162	0.5624490309
4163	0.5624417843
4164	0.5624337014
4165	0.5624265204
4166	0.5624190523
4167	0.5624109052
4168	0.5624038648
4169	0.5623972791
4170	0.5623869402
4171	0.5623759176
4172	0.5623683955
4173	0.5623616726
4174	0.5623541189
4175	0.5623458341
4176	0.5623377767
4177	0.5623284443
4178	0.562320662
4179	0.5623122426
4180	0.5623041322
4181	0.5622980434
4182	0.5622902523
4183	0.5622793081
4184	0.5622687631
4185	0.562260205
4186	0.5622517414
4187	0.5622452524
4188	0.5622340427
4189	0.5622240625
4190	0.5622157756
4191	0.5622061719
4192	0.5621977597
4193	0.5621891093
4194	0.5621803011
4195	0.5621745018
4196	0.5621664286
4197	0.5621595201
4198	0.5621513332
4199	0.5621417484
4200	0.5621314509
4201	0.5621248472
4202	0.5621173274
4203	0.5621094793
4204	0.5621036324
4205	0.5620948312
4206	0.5620883998
4207	0.5620788334
4208	0.5620705652
4209	0.5620625555
4210	0.5620528106
4211	0.562044785
4212	0.5620353694
4213	0.562027515
4214	0.5620169368
4215	0.5620093619
4216	0.5620012337
4217	0.5619935312
4218	0.5619849617
4219	0.561977516
4220	0.561969037
4221	0.5619581875
4222	0.5619507494
4223	0.561943168
4224	0.5619342917
4225	0.5619249063
4226	0.5619185457
4227	0.5619099333
4228	0.5619009675
4229	0.5618920929
4230	0.5618841049
4231	0.5618769826
4232	0.5618693085
4233	0.5618612829
4234	0.5618531217
4235	0.5618409363
4236	0.5618350966
4237	0.5618270749
4238	0.5618207805
4239	0.5618135231
4240	0.5618069385
4241	0.5617993674
4242	0.5617909722
4243	0.5617847118
4244	0.561777144
4245	0.5617701542
4246	0.5617627188
4247	0.5617564248
4248	0.5617500669
4249	0.5617427133
4250	0.5617343802
4251	0.5617257677
4252	0.5617168143
4253	0.5617088144
4254	0.5617019144
4255	0.5616924129
4256	0.5616839396
4257	0.561675541
4258	0.5616666633
4259	0.5616591693
4260	0.5616484233
4261	0.5616404647
4262	0.561630906
4263	0.5616227946
4264	0.5616145727
4265	0.5616049606
4266	0.561595131
4267	0.5615876895
4268	0.5615791255
4269	0.561571887
4270	0.5615647762
4271	0.5615571513
4272	0.5615496367
4273	0.5615426745
4274	0.5615353635
4275	0.5615268996
4276	0.5615209354
4277	0.561511667
4278	0.5615038095
4279	0.5614963176
4280	0.5614888282
4281	0.5614777063
4282	0.5614658832
4283	0.5614579192
4284	0.561450358
4285	0.5614439717
4286	0.5614272787
4287	0.5614141632
4288	0.5614077725
4289	0.5613999002
4290	0.5613915053
4291	0.5613822328
4292	0.5613733507
4293	0.5613659478
4294	0.5613580431
4295	0.56134945
4296	0.5613426283
4297	0.5613336254
4298	0.5613260693
4299	0.5613164928
4300	0.5613106618
4301	0.5612999833
4302	0.5612911268
4303	0.5612846732
4304	0.5612762384
4305	0.5612678158
4306	0.5612606076
4307	0.5612546892
4308	0.5612460814
4309	0.5612393168
4310	0.5612334789
4311	0.5612228375
4312	0.5612158986
4313	0.561207134
4314	0.5612004958
4315	0.561189851
4316	0.5611814826
4317	0.5611711951
4318	0.5611632154
4319	0.5611552938
4320	0.5611474571
4321	0.5611399796
4322	0.5611333225
4323	0.5611259145
4324	0.5611183065
4325	0.5611091668
4326	0.5610998538
4327	0.5610922419
4328	0.5610846475
4329	0.5610777109
4330	0.5610685544
4331	0.5610602895
4332	0.5610513517
4333	0.5610419759
4334	0.5610357038
4335	0.5610273657
4336	0.5610187976
4337	0.5610095066
4338	0.5610020154
4339	0.5609936772
